# SPDX-FileCopyrightText: Copyright © 2026 ReallyMe LLC. All rights reserved
# SPDX-License-Identifier: MIT OR Apache-2.0
# source\tidentifier\tdisposition\tenforcement
ETSI-119-472-1-EU	EAA-4.2.11.1-06.1	direct	validate_attestation
ETSI-119-472-1-EU	EAA-4.2.13-03	direct	validate_attestation
ETSI-119-472-1-EU	PuB-EAA-4.6.2-03	void	EU adaptation
ETSI-119-472-1-EU	PuB-EAA-4.6.2-04	void	EU adaptation
ETSI-119-472-1-EU	PuB-EAA-4.6.3-03	composed	qualified-certificate presence evidence
ETSI-119-472-1-EU	PuB-EAA-4.6.3-04	composed	ETSI TS 119 412-6 certificate parser and trust evidence
ETSI-119-472-1-EU	EAA-5.2.10.1-06	direct	SD-JWT status parser plus validate_attestation
ETSI-119-472-1-EU	EAA-6.2.10.1-01..17	direct	validate_eu_mdoc_status and mdoc envelope status parser
ETSI-119-472-2-EU	EAAP-API-GEN-01	direct	validate_eu_mediating_api
ETSI-119-472-2-EU	EAAP-API-GEN-02	direct	validate_eu_mediating_api
ETSI-119-472-2-EU	EAAP-SD-JWT VC-04	void	EU adaptation
ETSI-119-472-2-EU	EAAP-ISO/IEC-mdoc-01	void	EU adaptation
ETSI-119-472-2-EU	EAAP-ISO/IEC-mdoc-02	void	EU adaptation
ETSI-119-472-2-EU	WRP-VALIDATION-01..03	direct	authorize_eu_presentation
ETSI-119-472-2-EU	WRP-OVERASKING-01..03	direct	authorize_eu_presentation
ETSI-119-472-2-EU	ISO/IEC 18013-SUPPORT-01..02	direct	validate_mdoc_presentation and validate_eu_mediating_api
ETSI-119-472-2-EU	ISO/IEC 18013-SUPPORT-04	composed	non-mandatory relying-party mdoc API recommendation
ETSI-119-472-2-EU	ISO/IEC 18013-5-REQ-04..07	direct	validate_mdoc_presentation
ETSI-119-472-2-EU	ISO/IEC 18013-5-REQ-08..11	void	EU adaptation
ETSI-119-472-2-EU	ISO/IEC 18013-5-RESP-02..03	direct	validate_mdoc_presentation
ETSI-119-472-2-EU	ISO/IEC 18013-7-API-01..03	direct	validate_eu_mediating_api
ETSI-119-472-2-EU	ISO/IEC 18013-ADD-API-01..05	direct	validate_eu_mediating_api
ETSI-119-472-2-EU	OIDFVP-HAIP-SUPPORT-02	direct	validate_openid4vp_presentation_for_profile
ETSI-119-472-2-EU	OIDFVP-HAIP-SUPPORT-03	composed	non-blocking redirect-disable security recommendation; NOTE 3 forbids treating support as non-conformity
ETSI-119-472-2-EU	OIDFVP-HAIP-SUPPORT-04..05	direct	validate_openid4vp_presentation_for_profile
ETSI-119-472-2-EU	OIDFVP-HAIP-GEN-01..05	direct	validate_openid4vp_presentation_for_profile and validate_eu_mediating_api
ETSI-119-472-2-EU	OIDFVP-HAIP-COMMON-REQ-01	void	EU adaptation
ETSI-119-472-2-EU	OIDFVP-HAIP-COMMON-REQ-RO-02..12	void	EU adaptation
ETSI-119-472-2-EU	OIDFVP-HAIP-COMMON-REQ-RO-13	direct	validate_openid4vp_presentation_for_profile
ETSI-119-472-2-EU	OIDFVP-HAIP-COMMON-REQ-RO-23	direct	validate_openid4vp_presentation_for_profile
ETSI-119-472-2-EU	OIDFVP-HAIP-COMMON-RESP-01	void	EU adaptation
ETSI-119-472-2-EU	OIDFVP-HAIP-REDIRECTS-04	void	EU adaptation
ETSI-119-472-2-EU	OIDFVP-HAIP-ADD-API-01..05	direct	validate_eu_mediating_api
ETSI-119-472-2-EU	OIDFVP-HAIP-ISO/IEC_18013_5_REQ-02	direct	validate_mdoc_presentation
ETSI-119-472-3-EU	GEN-REQ-4.1-05	void	EU adaptation
ETSI-119-472-3-EU	ISS-MDATA-REG_CERT-4.2.3-04	direct	validate_eu_issuance
ETSI-119-472-3-EU	ISS-MDATA-REG_CERT-4.2.3-07..13	void	EU adaptation
ETSI-119-472-3-EU	ISS-MDATA-EAA-REUSE-POL-4.2.4.2-09	direct	validate_issuance
ETSI-119-472-3-EU	ANNEX-A	void	validate_eu_issuance
